file,property,level,seed,encoder,n_test,k1,k2,trust_k1,trust_k2,cont_k1,cont_k2,eff_rank,hubness_k1,hubness_k2,auc_logistic_lin,auc_rule_lin,auc_logistic_knn,auc_rule_knn
syn_skew-mid_seed0.csv,skew,mid,0,TabNet_native,2000,44,88,0.732811405,0.720632658,0.702218328,0.691778484,3.550109386,-0.155542734,-0.395459219,0.649369377,0.845776843,0.65082043,0.829205077
syn_skew-mid_seed0.csv,skew,mid,0,TabNet_d4,2000,44,88,0.715768061,0.708497834,0.699781061,0.689970013,2.76754417,-0.357640568,-0.635058334,0.601604658,0.838926396,0.644794713,0.833024953
syn_skew-mid_seed1.csv,skew,mid,1,TabNet_native,2000,44,88,0.74561383,0.740212836,0.675380563,0.668629606,2.811631156,-0.471979071,-0.31420402,0.730989583,0.817140602,0.687753405,0.816993609
syn_skew-mid_seed1.csv,skew,mid,1,TabNet_d4,2000,44,88,0.731607066,0.726526573,0.668768296,0.662725803,2.374213633,-0.598873859,-0.544987841,0.665584936,0.759410578,0.682157452,0.810691029
syn_skew-mid_seed2.csv,skew,mid,2,TabNet_native,2000,44,88,0.708760538,0.698684112,0.690983279,0.680637541,3.075607053,-0.29521843,-0.158581434,0.732697626,0.763024476,0.708253295,0.737983267
syn_skew-mid_seed2.csv,skew,mid,2,TabNet_d4,2000,44,88,0.690796683,0.682320613,0.686434716,0.676718684,2.59243276,-0.495801669,-0.291206956,0.684488292,0.668355416,0.700469527,0.722213656
syn_skew-mid_seed3.csv,skew,mid,3,TabNet_native,2000,44,88,0.721887157,0.710741785,0.708897178,0.695800134,3.730196024,-0.148498723,-0.125473307,0.68384152,0.758509014,0.669736738,0.728821839
syn_skew-mid_seed3.csv,skew,mid,3,TabNet_d4,2000,44,88,0.703454628,0.695041393,0.703730558,0.691219724,2.844356728,-0.527740062,-0.386303007,0.66080973,0.721821952,0.663336072,0.708303868
syn_skew-mid_seed4.csv,skew,mid,4,TabNet_native,2000,44,88,0.712895279,0.70343975,0.738426811,0.721485287,2.441612636,-0.328381781,-0.278323822,0.676647916,0.770118923,0.651569289,0.750605088
syn_skew-mid_seed4.csv,skew,mid,4,TabNet_d4,2000,44,88,0.679193961,0.673770412,0.730862085,0.714700636,2.114159765,-0.275506198,-0.479396277,0.644549114,0.704938565,0.648485712,0.716275155
